role_id,role_display_name,metric_id,metric_name,domain,trust_level,headline_permitted,dimensions,date_field,permitted_conclusion,must_never_claim,conflict_ids,dq_ids,validation_reference
business_analyst,Business Analyst,M.AR.001D,Tenant dues -- Def D: tenant_transactions (frozen legacy ledger),Financial,BLOCK,False,organization; property; tenant/allotment/bed,"date (NOTE: 1 row has a corrupt year, '0206-03-27' -- DQ.023)","Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.003;C.005,DQ.002;DQ.019;DQ.023;DQ.037,"H.052 (T164500.151) def2_tenant_transactions column (validated: AR.04a, exact match Rs.9,968,023.32, proving the unclipped-sum mechanism). The floored variant ("
business_analyst,Business Analyst,M.AR.002,Tenant dues by tenant,Financial,BLOCK,False,organization; property; tenant/allotment/bed,Same as M.AR.001A-D,"Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.003;C.005,DQ.002;DQ.019,Same underlying validation as M.AR.001A-D (AR.01-AR.04c).
business_analyst,Business Analyst,M.AR.003,Tenant dues by property,Financial,SHOW_BOTH,False,organization; property; tenant/allotment/bed,Same as M.AR.001A/B,Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.001;C.002,DQ.002,Not separately validated (degenerate single-property case); underlying totals validated via AR.01/AR.02.
business_analyst,Business Analyst,M.DEP.001,Deposit held,Financial,SAFE,True,organization; property; tenant/allotment/bed; account/COA,entry_date (not a filter for the current balance),"State the value as the answer, with its evidence and validation status.",Blend competing definitions into one business conclusion.,,DQ.011;DQ.012;DQ.035,"F.010 v_advance_balances.deposit_held (validated: DEP.01, exact match Rs.4,221,150.00)."
business_analyst,Business Analyst,M.DEP.002,Deposit settlements,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month),settlement_date,"State the value, with the documented caveat carried alongside it.",Blend competing definitions into one business conclusion. Additionally: the caveat may not be dropped for brevity.,C.016,DQ.008;DQ.012,"H.001 legacy_amount for deposit_settlements (validated: DEP.03, exact match Rs.5,085,959.33); ledger net (validated: DEP.04, exact match Rs.5,669,454.67, reprod"
business_analyst,Business Analyst,M.DEP.003,Deposit refunds,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; account/COA,settlement_date,"State the value, with the documented caveat carried alongside it.",Blend competing definitions into one business conclusion. Additionally: the caveat may not be dropped for brevity.,C.016,DQ.008,Identical figures to M.DEP.002's DEP.03/DEP.04 (refund_amount IS the field being reconciled there).
business_analyst,Business Analyst,M.EXP.001,"Expenses (total, ledger-derived)",Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month); account/COA,entry_date,"State the value as the answer, with its evidence and validation status.",Blend competing definitions into one business conclusion.,,DQ.033,"F.001 v_pnl.expenses (validated: EXP.01, exact match Rs.20,784,831.96; monthly series in EXP.07, 0 mismatches)."
business_analyst,Business Analyst,M.EXP.002,Expenses by category,Financial,DISCLOSE,True,organization; property; tenant/allotment/bed; time (month); account/COA,entry_date,"State the value, with the documented caveat carried alongside it.",Blend competing definitions into one business conclusion. Additionally: the caveat may not be dropped for brevity.,C.012;C.013;C.022,DQ.015;DQ.033;DQ.034,"F.002 v_pnl_by_category (validated: EXP.02 sum_of_buckets exact match Rs.19,754,213.96; EXP.03 electricity exact match Rs.1,030,618.00; EXP.04 proves the unbuck"
business_analyst,Business Analyst,M.OWN.001,Owner payments (source total),Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month),"bill_date (ledger-posting basis, per normalize_owner_payment_journal_dates) OR COALESCE(paid_date,due_date) (v_diag_owne","State the value as the answer, with its evidence and validation status.",Blend competing definitions into one business conclusion.,,DQ.017;DQ.020,"H.001 legacy_amount/je_net_amount for owner_payments (validated: OWNPAY.01/OWNPAY.02, both exact matches, Rs.19,019,250.00)."
business_analyst,Business Analyst,M.OWN.002,"Owner rent (ledger bucket, 3 definitions)",Financial,SHOW_BOTH,False,organization; property; tenant/allotment/bed; time (month),entry_date (Def ii); bill_date (Def iii),Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.010;C.011,DQ.016;DQ.017;DQ.020,"H.030 pnl_owner_rent (validated: PROFIT.04, exact match Rs.19,019,250.00); F.028 owner_rent_paid_or_accrued (validated: PROFIT.03, exact match)."
business_analyst,Business Analyst,M.PROFIT.001,Gross/net profit (3 definitions),Financial,BLOCK,False,organization; property; tenant/allotment/bed; time (month),"entry_date (Def A/C); COALESCE(billing_month,invoice_date,created_at) (Def B, invoices) / expense_date (Def B, expenses)","Explain why no single figure exists, present each definition separately, and surface the owner decision. May NOT state a headline figure.","Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.010;C.011,DQ.016;DQ.017,"F.001 v_pnl.net_profit (validated: PROFIT.01, exact match Rs.51,920,761.47, Def A); H.030's profit_if_owner_rent_excluded (validated: PROFIT.05, exact match Rs."
business_analyst,Business Analyst,M.PNL.001,P&L by month,Financial,SAFE,True,organization; property; tenant/allotment/bed; time (month),"entry_date, truncated to month","State the value as the answer, with its evidence and validation status.",Blend competing definitions into one business conclusion.,C.012;C.013,DQ.015;DQ.033,"F.001 v_pnl, monthly rows (validated: REV.02/EXP.07 for the two halves; 0 VALUE mismatches across all 57 overlapping rows; monthly_validation/revenue_by_month.c"
business_analyst,Business Analyst,M.CASH.001,Cash balance,Financial,SAFE,True,organization; property; tenant/allotment/bed; account/COA,entry_date (not a filter for the current balance -- this is a running total),"State the value as the answer, with its evidence and validation status.",Blend competing definitions into one business conclusion.,,,"F.011 v_org_cash_balance (not independently re-validated in this pass's scripts -- same construction pattern as M.DEP.001, which IS validated exactly; recommend"
business_analyst,Business Analyst,M.TB.001,Trial balance / accounting checks,Financial,SAFE,True,organization; tenant/allotment/bed; account/COA,Not applicable (all-time balance),"State the value as the answer, with its evidence and validation status.",Blend competing definitions into one business conclusion.,C.002,,"F.012 v_trial_balance (validated: LEDGER.04, exact match, 24/24 accounts, 0 mismatches); F.013 v_trial_balance_detailed (validated: LEDGER.07, exact total_debit"
business_analyst,Business Analyst,M.OCC.001,Current occupancy (5+ definitions),Operations,SHOW_BOTH,False,organization; property; tenant/allotment/bed; time (month),Not applicable for snapshot definitions (A-D); onboarding_date/actual_exit_date for Def E,Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.006;C.007;C.008;C.009,DQ.004;DQ.005,"F.005 v_occupancy (validated: OCC.01-05, all exact matches, including the reproduced defect); H.012a-e (validated: OCC.06-08b, all exact matches); F.022 v_activ"
business_analyst,Business Analyst,M.OCC.002,Occupancy by property,Operations,SHOW_BOTH,False,organization; property; tenant/allotment/bed,Same as M.OCC.001,Present every competing definition and the spread between them. May explain why they differ; may NOT select one.,"Blend competing definitions into one business conclusion. Additionally: no single figure, no default definition, no average of the competing values, and no recommendation acting on a disputed number.",C.006;C.007;C.008;C.009,DQ.004;DQ.005,Identical to M.OCC.001 (single-property dataset).
business_analyst,Business Analyst,M.OCC.003,Occupancy by apartment,Operations,NOT_DETERMINABLE,False,organization; property; tenant/allotment/bed; time (month),"Window-bounded (p_from/p_to parameters, day-level)","State exactly: ""Not determinable from exported evidence."", plus what is missing.","Blend competing definitions into one business conclusion. Additionally: no estimate, no proxy metric, no zero-as-placeholder.",C.006;C.008,DQ.004,No exported output to validate against -- Not determinable from exported evidence whether a reconstruction matches production output.
business_analyst,Business Analyst,M.OCC.004,Occupancy by bed,Operations,NOT_DETERMINABLE,False,organization; property; tenant/allotment/bed,"onboarding_date, actual_exit_date, day-range window [p_from,p_to] clamped to LEAST(p_to, CURRENT_DATE)","State exactly: ""Not determinable from exported evidence."", plus what is missing.","Blend competing definitions into one business conclusion. Additionally: no estimate, no proxy metric, no zero-as-placeholder.",C.008,,No exported output exists for either function at the per-bed grain.
